,PC1,PC2,PC3,PC4,PC5,PC6
106,-1.1537671914904597,1.6159460688568856,-0.9030947255815667,0.8238229810187012,-1.3372417042621403,-1.8752222145912518
107,-1.0329564185220639,2.0218883123644695,0.8654419874490841,0.25271442040590264,0.44516104530911743,0.6939651090147071
108,-1.30302231834934,0.2244391414798804,1.7707689916784708,-0.23280566557996848,-2.304251088151329,0.21914386196455754
109,-1.3659990414604586,0.9025656690933992,1.1618452674131077,3.420861433500258,0.6556645897553143,1.2304564489101721
110,-1.2580857677026018,-0.10875540760694333,1.8662584063703482,-1.229169048077705,-2.042643058245047,1.003573595583332
111,-2.101722878454921,-0.8512514794050996,-0.574737626278657,0.4541249294616118,-0.16676227753245176,-0.19208383954625263
112,-0.8308335116029859,2.1606316434473367,-0.6310152919101698,-0.30620517552148424,0.23195754032483715,1.3634079203875638
113,-0.578925654860801,2.0081965144026492,-0.42029830340433033,0.43780825745712976,-0.3275966134850939,-0.18042964622138474
114,-1.8492560423301412,0.21003819050230338,0.7293964163931519,-1.3788804946698348,0.22590772527156758,0.42438108381333667
115,-0.9794238347604044,0.7987978636531895,0.7660145218834948,0.7086715477333637,-0.9294551657552618,0.5817761372146646
116,-1.1729660102436785,0.8928998081782458,-1.1678481417634774,1.5616099135295085,-0.8214117753761245,-0.6402022579515463
117,-1.0937026152002145,0.8066030247443943,-0.028038973884861665,0.6936805468969179,0.6065120400282473,0.34791651669088514
118,-1.2926941829129877,0.2659526130897899,0.6319718965014326,-0.6780333835818201,0.1425719057650207,-1.6081557688290604
119,-1.2814242110734244,2.7205936146793643,-2.350547368521805,1.2135075794027377,-0.39818820944988526,0.033368490673560604
120,-1.4112101066513376,-2.1010363043369393,-1.1239850434649599,0.37723777033794037,-0.8500401398408354,-0.40575304125601386
121,-1.378672899497626,-0.2637728180678849,-0.3988434957502222,1.1873830858837418,-1.2351639975181787,0.5862505898175564
122,-2.2121045410762337,-1.435769211887785,-0.6236611444217017,0.7391453196878485,-1.070750622400341,0.045863609760177525
123,-1.0756703316643765,1.9791053476311484,-1.0945233079989927,-0.013093985675850673,-1.6307283364230585,0.042213328760017564
124,-1.900392529031265,-1.28697762507194,0.22224009296886932,-0.46557088683681075,1.1812090189065845,0.2032151004512554
125,-0.7749702131210535,1.7639125945916923,-0.25270080646810616,0.6027435637013039,-0.734689171400139,-1.076278079947559
126,-1.3941702296390104,-1.1884167446357945,0.9052800892425691,-0.9295651543363633,-0.19332946224997705,-0.19571646845972257
127,-1.8988050665338942,-1.4682402817262266,0.9697206924020819,-0.13790738225997362,0.5701831397493433,-0.5555588000368423
128,-1.6159563690533414,0.2816609261403536,-0.8680292035292808,0.25277686328355214,0.6657424749844417,-0.2692788599552748
129,-1.3981603196549757,0.001066080092343491,0.9894805650195203,1.6806485808187939,-1.5882172564352188,0.5929998326939675
130,-2.304288071303915,-1.6356967976629022,-1.0434111904832615,-0.23189184375129354,-0.7899645051988504,0.25925006079306034
131,-1.5132336042057657,1.7321956712327045,0.4005641106799986,-1.0680352157609654,-0.06446494313992913,0.11365358502481343
132,-1.1814880898205442,1.6323345942202918,1.1847552682424687,-0.3072866544911364,-0.8864970215406216,-2.095880013152531
133,-1.2499200495105538,1.106280687448359,-0.07871547982786914,0.17827480656498387,-1.4674945899236704,-1.8871475702499692
134,-1.0696592113180619,0.6588035819585335,0.8877273243588836,2.538724800128777,1.0600611424617068,2.1414324489967553
135,-1.0155639375466825,0.5735769447300684,-0.06018998343792081,-1.497769138635649,-0.0032441989659336913,-0.3390449383394588
136,-1.4495654935081497,-0.01090253081550513,-0.48136012508026105,-0.249766815257132,0.1790794222045673,-0.4148626964895639
137,-1.8519763174329051,-1.3700435056352798,-1.0771334058293065,0.3593803303593761,-1.7989913141934728,-1.3551349587947747
138,-1.3444697216192854,0.6235524057924613,-1.3516619262093603,-0.7859577168074692,0.9278994738874189,1.286630941734859
139,1.8115880508326547,0.8538786850185707,-2.5971465675619667,-0.4715538234221382,0.05732278923094124,1.5594948084495328
140,-1.2522343352220815,0.2039333165032454,-0.10736172016831792,0.4280783232791057,-0.7979523704166761,0.2607811600426184
141,-1.6466833264389156,-0.19235964641665282,-0.6717365408780387,1.8393066109142084,-0.6756771792866004,1.014751550441565
142,-0.9018912378251858,-0.257607541789744,0.8238169374307814,0.17492239718531435,-0.6849561002781956,-0.1486431744588608
143,-1.5639752400399753,0.1896473210496749,0.8015342058496454,0.35157657762393374,0.7164146077863748,-0.7728680762371851
144,0.2573329725279064,2.2219194190975924,-0.15813994869811582,0.20153911176843373,0.2691002611516421,0.009142401857561107
145,0.2460003293330586,3.239723097176033,-0.1508400388255345,-0.5956899603656408,1.6633826408218109,0.3219683346853284
146,-0.48977543537905177,0.7556040178814485,-0.6102720467014389,0.8675286683673182,-0.5668195595854875,1.9317637920907114
147,-1.8308359886681178,-0.6932602774380187,-1.5638063971387899,0.21181323699989302,-1.0074049449383868,-1.3380716170287568
148,-0.5193184802345223,1.0510419708352783,0.3916892486769245,0.011353180184377526,-0.20227548430297418,-0.012937637382843427
149,-0.8449690783830139,1.4813092343297531,-0.1304095356879958,-0.4199298853930588,0.15192896772928832,0.8209639394223958
150,-0.7476625690301499,0.6383139979176216,-0.0533973157506544,1.2235444759171863,0.5078099674612646,3.1203262027528873
151,-1.925840581320837,-1.9410327821892037,-0.38410506024568203,1.5268300305859412,-1.2774066465202667,0.43958106939274516
152,-1.3797931890306872,0.051139270548608506,0.3851097597684557,0.8831760718910029,-0.08965680423235582,0.3275191378509188
153,-1.740470107626903,-1.6279424769729998,-0.005117469568686816,0.1591113835589758,0.9046126438198513,-0.31325079374762904
154,-1.0183441223213916,0.6270593920486327,0.6827725080966024,0.8219584944707052,-0.019797083424487293,0.20406661592091907
155,-0.7631569263055632,1.8459274137330905,-0.7213018810713603,-0.6017419724992285,-0.4294943179222866,0.1575202479580618
156,-1.4652807948775455,-0.5585784009162666,-0.052358519054897426,-0.4303426638034864,0.6592227940958783,0.5352444242131433
157,-0.7453282911306054,0.9955732650587361,0.7442981816559928,1.3659041083435022,0.40813110137353653,0.5240967170540668
158,-1.2551315035795678,-1.4379295418482338,-0.06141543095127347,0.3664300226537922,-2.6410833256450643,-1.5441617665421776
159,-1.2122814429467414,1.7608363508529083,-0.442322256027164,0.02514355100742785,1.3937586942600948,-0.1743257876237414
160,-0.980052923579578,-1.0153596956702722,-0.8519253819258831,0.40982430576694373,0.005848212513637232,-0.8989404686620048
161,-1.8212753257229592,0.4455458077479464,-0.6289988706427817,1.4617494320152864,-0.38300373153307177,-1.0426353886938222
162,-0.5986532008531895,1.9516760641263207,0.5326130562783086,0.5722504301306931,0.9445986976775415,-2.0862463000556253
163,-0.7585290901823534,0.995323052852449,0.23629291750744938,-1.17205079423169,-2.0004135288422944,-0.30781251623895695
164,-1.7752511923017047,-1.3327849982436484,-0.2504894247447887,0.10170963859842348,-0.01455052625179419,-1.9246589681558226
165,-0.9842310601124219,2.70203297607356,-0.09086720006978372,0.6220739935031501,-0.4748787273024888,-1.2187561624706935
166,-1.4908126604632868,0.7294346524798241,1.901853162989551,1.4412490930418342,-1.6994335725678609,0.310229165094036
167,-1.1056689088339982,-1.4989245652672274,0.32995531488287855,-1.1400062463029634,-0.81164498622045,-0.832970711827961
168,-0.9251055377698332,3.3999946429338355,0.45592178685087076,-0.498184045334296,-1.4008773545735111,-1.3980085612170092
169,-1.7381397269013945,-1.2801801171629212,0.2515531599366965,-1.1024690374469726,0.9178506325890562,1.0654529688742365
170,-1.31648133322444,-0.17253284033388572,1.616251341563682,-0.2667283297152666,2.738454126328499,-1.2444770025188394
171,-1.9001750137131141,-1.6905570293320697,0.7082022645763034,0.7075737860747805,2.199526822132679,-1.9347456140551107
172,-1.3699176892081832,0.6844508614880633,0.1681054859559012,0.42383071363281394,-0.3595965963083337,-0.05889406683296086
173,-1.4701132586713548,1.4013643893754129,-0.22279104137541042,0.2362091887769407,0.3240825376250041,0.01913173969619455
174,-1.3147678682076422,1.9933554060708718,-0.3127904692078979,-1.5489943840938938,2.018112179430509,-0.9761568888016706
175,-1.1597904427749752,1.0507371677269612,0.6477919486067931,-0.7854170999227894,-0.008492635007367872,-0.23966560743874304
176,-1.8498454631326828,0.006687945457484468,-1.2285001577958718,-0.43116889448694135,0.15227380810978014,0.07442714286199471
177,-1.1806394408890544,1.146045781301319,0.8581422454106619,2.978041594534498,-0.7184014430398941,2.1560456602506375
178,-1.7593143729299787,-1.3701744725973146,-0.3349630734137939,0.48081286098068043,-1.5047074071375273,-0.6422175674478925
179,-0.9332346680577771,-0.7274578039640879,1.8687677389379576,-0.3793653016736992,1.385004641124378,0.0295617996006292
180,-1.3715491860660378,0.4855444749154082,-0.4992024849390421,-0.06821780434483297,0.6482813837283273,0.16855226548025012
181,-1.0793569556906533,0.14093295189076874,0.4498873606793502,3.8467566894660266,1.11998891860845,0.7635286080246828
182,-1.5933497332696658,0.2631432245802081,-0.8681240527434162,0.38319184196252315,-0.5122478292390836,-0.6881852006155482
183,-0.9075857457833951,2.002615304851964,0.670884324034817,1.1284069386199282,1.358904610503303,0.30101940823206824
184,-1.1073724093986321,0.5147148534398018,-1.9360049396492858,0.6274576080775163,-1.8634950918910471,-0.9906797260877
185,-2.34615736694479,-0.8217261841120359,-1.6118006892681287,-0.6649217996919994,-0.22500837034974994,-0.7221671283250928
186,-1.6534684560708277,1.0276984576023285,0.44653368251026543,0.8645445362690347,2.3474021871018516,-1.9493889427989
187,-1.817327513766427,-0.7803740343287001,-0.6264705747502711,-0.09370870641277089,0.26516889500353547,0.38337463348704315
188,-0.35887260059417775,0.23030554651801263,0.1813426028908272,1.2259023157269406,0.9131480176537184,-2.6947718438688804
189,-1.835988173306691,-1.9868545392524481,-0.006490131737629808,-0.4948057057307095,0.49167885170413667,0.6170799405057146
190,-1.066671019238589,0.7232169966728073,-0.707746443772551,0.9751729564639577,-0.3058053798017235,-1.6275785069950448
191,-1.1594495727366025,1.6279568390639167,-0.9814009042828135,-0.7627111151667121,-1.5200046131754865,-0.021982319356105097
192,-1.0635441994672468,-0.35753911996796334,1.4059853352097738,-1.0833447229728217,-1.4529193390988737,-1.1797754369170206
193,-2.3057175696215215,-1.3975547236282682,0.3272509956554295,1.0458328884014598,0.6109991831993655,-1.2601256786623392
194,-0.43878213652159104,1.3645848626198436,-0.08586674969377522,-0.45154026166437994,0.09921398038060376,0.81123145782132
195,-0.8978595823205548,3.0776116018482784,-0.17726510178587584,0.8847507546098172,0.5650263773236566,-0.884887334563847
196,-1.2212828051414089,1.5361575855838954,-0.8981938386275505,-1.5797840913468357,0.4683223836191364,-0.04952849640984648
197,-0.8803903414425254,0.1886350794504121,0.45305641135506763,1.5239907457375086,0.5468338407240142,-0.7284110683255987
198,-0.5002799880076709,-0.05399062064075294,0.5467509342859086,1.5583434833796042,-0.13189766576855264,0.3254692119149619
199,-1.78724101591183,-1.1968236718003165,0.3548504326691309,0.3806977488930468,0.1316243147844531,-0.32074792168446636
200,-1.1520496011895498,1.1908281295717575,-0.9044635475162563,-0.20197263242167002,-0.7055731818931767,0.1620834806288302
201,-1.0728185053379369,0.993867192884461,-0.02266712100129291,-0.24889557394431758,1.3068967495726502,-1.1254429403199981
202,-0.635398667718842,0.48069096050831306,-2.275401595366731,-1.1057456230807998,-0.3320099648071815,0.3119019567301267
203,-0.34389630200188437,1.3054439142760896,1.7315455415121952,0.5243515770519364,-1.0067749270446549,-1.0905998797521064
204,-1.644562446194123,-0.034051645729152036,1.9478219063242155,0.28517489662390294,-0.9323272212466029,1.4293401201764226
205,-1.7665542891803618,0.9671617398940542,-0.5475431544522349,1.1141307460531544,-1.5858241212009236,0.014317789073679171
206,-0.29600706191023396,1.1179939404243302,1.5432150441813437,-0.11892943286692872,-2.084788485001841,0.23537311650972897
207,-0.6655428396369356,2.4586943068865823,1.5041247357064718,0.5667613514849212,-1.639554580899733,-0.7258345138506691
208,-1.036835191603716,-0.7158378538092983,-0.8800105869571418,2.171772415372823,0.860130986662741,3.3085886456932414
209,-0.6644295406301297,1.0484527325296487,0.5010372335708776,0.4114055610681621,0.4576982770494021,-0.5209236196752092
210,-1.131995914890542,1.7345297245515212,-0.21676701791697295,-0.5558115107012599,-1.234481853449944,-0.6888040175237079
211,-1.6281183809046067,-0.011590404022917833,0.8106418884384892,0.2330497115637245,0.5260676051878298,0.6294588511930735
212,-1.4673131658698992,-0.21689618217916384,-0.5638470854430113,2.21350377444847,1.1405632186734038,-0.3984169428546107
213,-2.0841554227188444,-1.926408391371369,0.026814641027661422,-2.2487167340295415,-0.770993399580676,0.7676841179634797
214,-0.9873647955432041,0.7603023389574148,-1.5423060971580935,0.7005159576695801,-0.47154766271836734,0.32679497686990544
215,-1.3926512189102735,1.1072493270898147,-0.5296788461968203,-0.6961863286463216,-0.7138823795166851,0.2131012364918187
216,-1.0449943794476024,1.4830973818958797,1.3440984930003421,2.245055589026687,0.4618375526177459,1.4728777660543564
217,-1.4909823427028994,1.6374464903780561,1.3110099292150386,-1.9123327143088786,3.416506623711354,1.195822976150644
218,-1.4791310293690347,0.3777228693623463,-1.2679444946427114,0.1708282533901238,0.0725097356898704,-0.6178758774645818
219,-1.182950698857006,3.1030847365622076,-0.9197710821857741,0.9480699549262469,-0.9078639856049642,0.06732750336602747
220,-1.9749935472384246,-1.9348318323220406,1.2997866231483113,-1.4736223318096988,-0.7087931092924149,0.07967592819791314
221,-1.55732434968666,0.23552025897555942,-0.6929318261394022,0.8593096682880889,-0.4481736209614078,-0.22312668498973734
222,-0.8552500429048826,1.648861023473133,0.2156629884180654,-0.7079019523468562,-0.5475334622581571,0.23396331190752737
223,-1.9187252285228027,-0.5686749276480461,-1.834602375336282,-0.893000663993708,-0.7861855488532026,0.1847666237083063
224,-1.0027838005532794,1.0219642840704206,3.4498515408660295,-1.773115705836174,-1.3337437508357062,0.6451577482397021
225,-1.000694388102808,-0.5732117562794794,-0.4893370559835531,-1.4704672819081335,-0.5509992996566632,0.12048070271726477
226,-1.750457880965944,-0.5738032503069217,0.6211415023150058,-0.2501563936055371,0.3572232387894459,0.2153213218882929
227,-0.8492494254265592,0.8175881814992193,1.21937362307934,-1.4601182632780294,-1.2670650020070806,0.31255557013663804
228,-1.3975516833691375,-0.1802938179751175,-0.36196513592886276,0.22127442234189607,0.2040088873602552,0.09991052811123421
229,-1.6374380971906626,-1.0340581376149585,-0.2923360790817497,0.7635163281548611,0.11768805920647697,-0.6233400525845617
230,-0.6524240481950906,0.17066747926676745,-0.11183880446859573,-0.836901285363196,0.30494049359199715,0.9152483305016957
231,-1.1033300214319923,0.8869506748909332,0.708898236889263,-0.3185822816264093,-1.1457300254241363,-0.4549225852964738
232,-1.5295994864322933,-0.42722149501080076,2.3885187888096775,-1.256396774306622,0.2231980880444486,-0.9859503653142463
233,-2.0377010057001304,-1.787970377083542,-0.661635314810838,-1.273647761692458,-0.18763084961833326,0.7907382539852365
234,-1.4478426358332408,-0.7010370209375838,0.45105134986032724,-0.6202001396217004,1.0818456418934246,1.4813214197152225
235,-1.5527597817714591,0.6828441531031537,0.4426943320038548,2.278221629887606,1.3963761249188755,0.2508854634911455
236,-1.3790893464776088,-0.0005193006486548385,0.11329834677017317,0.1278902534848209,0.5457554873176623,-0.2115795202112334
237,-0.605021118930808,-0.8546126573489172,-0.42122250921623294,1.0620715289476936,-0.9425189150153924,-0.2682807586230334
